timestep,DouYuTV-SeaL,OmGiTzPauly,NorthernGriz,BergerBoi,Dszs,CtrlZee,SADEX,1000level,Bookinga,BigBeefyy,MoNKeY203tG,Ascholes,PurplePenguin9,34DTrueDamage,dinkeing,ImSoPhamcy,Ninjakirby,Sichuanxlg,Jingchita,AbelZz,xXtentacionXx,BNOISE,patrickmoneyy,heavychevyz7197,KCannon98,lzuizhengui0818,xiaogao13,Haten-Gu,Newblacen,Unity_Yi,WellSuited,HKR-iNexxT,A_Araujo,X3evolution,NoParkingHere,Sugar_Booger423,nide2Bxiaojiejie,Northidaho,zhuyi1993,ZZTYSR,SBSB123,Thee_Milk_Man,WuGangFeng,jinze,PPPIGFEET,g0f55,Alexande-999,Facktk,china_lml520ad,WalrusInHeat,HandsomeBi,FreshMelonBalls,NET_MANHDUNG2,Games_414_TQ1,LittleMoustache,SuccMeOffSki,Daerljgodi,SAOZISHUIZHENDUO,Corleone_Wu,LuToRious,chenpan007,Pis22,KrazyPortuguese,xuezhiqian717,WOJIAOLIGUAPI,Dinostoned,JoeyJoeman,UrGrandFather,Piece_of_Sht,Hcl211,BlackDpre,Vjolt,pdfjkkvjk,DjmikeC25,BuckFutt22,Summertime333,TONGLIANGZHI,Solayuki1,Weirdo7777,NameLessisME,ZachOnTitan,Reesman22,FantasticBoys,Kroy2005,IdiotWHJ,EnGliSh22,98888888kK,zd1994925,JoyFeng-,LowGe,TedHQW
1181.0,0.0,0.0,0.0,0.0,0.5627009577439928,0.0,0.0,0.0,0.5627009577439928,0.0,0.6934641359268188,0.6934641359268188,0.0,0.626920128536866,0.0,0.4882560989027184,0.4882560989027184,0.0,0.6587556702801264,0.6587556702801264,0.0,0.0,0.0,0.5646664136179347,0.5645354457338865,0.4705641302238042,0.6408358495597506,0.0,0.0,0.0,0.5646664136179347,0.0,0.0,0.5645354457338865,0.6818041456951544,0.4705641302238042,0.626920128536866,0.6818041456951544,0.699064457068503,0.699064457068503,0.0,0.6304163409699598,0.6408358495597506,0.5748255417318787,0.5748255417318787,0.6879437029279305,0.6879437029279305,0.0,0.0,0.6304163409699598,0.0,0.0,0.7418092465217363,0.7418092465217363,0.563618419360047,0.0,0.563618419360047,0.6139093611385075,0.6139093611385075,0.0,0.0,0.0,0.7858101591803022,0.7229036273135491,0.7229036273135491,0.0,0.0,0.7662011203490001,0.7662011203490001,0.5952305973472027,0.0,0.0,0.6135612875785952,0.0,0.0,0.5466225937122102,0.5466225937122102,0.7538651231698692,0.7538651231698692,0.5952305973472027,0.4202944234920301,0.4202944234920301,0.6249837338807299,0.0,0.0,0.7858101591803022,0.0,0.0,0.5859986357037249,0.5859986357037249,0.6249837338807299
1201.0,0.0,0.0,0.0,0.0,0.5627009577439928,0.0,0.0,0.0,0.5627009577439928,0.0,0.6934641359268188,0.6934641359268188,0.0,0.626920128536866,0.0,0.4882560989027184,0.4882560989027184,0.0,0.6587556702801264,0.6587556702801264,0.0,0.0,0.0,0.5646664136179347,0.5645354457338865,0.4705641302238042,0.6408358495597506,0.0,0.0,0.0,0.5646664136179347,0.0,0.0,0.5645354457338865,0.6818041456951544,0.4705641302238042,0.626920128536866,0.6818041456951544,0.699064457068503,0.699064457068503,0.0,0.6304163409699598,0.6408358495597506,0.5748255417318787,0.5748255417318787,0.6879437029279305,0.6879437029279305,0.0,0.0,0.6304163409699598,0.0,0.0,0.7418092465217363,0.7418092465217363,0.563618419360047,0.0,0.563618419360047,0.6139093611385075,0.6139093611385075,0.0,0.0,0.0,0.7858101591803022,0.7229036273135491,0.7229036273135491,0.0,0.0,0.7662011203490001,0.7662011203490001,0.5952305973472027,0.0,0.0,0.6135612875785952,0.0,0.0,0.5466225937122102,0.5466225937122102,0.7538651231698692,0.7538651231698692,0.5952305973472027,0.4202944234920301,0.4202944234920301,0.5757755091220295,0.0,0.0,0.7858101591803022,0.0,0.0,0.5859986357037249,0.5859986357037249,0.5757755091220295
1201.0,0.0,0.0,0.0,0.0,0.5627009577439928,0.0,0.0,0.0,0.5627009577439928,0.0,0.6934641359268188,0.6934641359268188,0.0,0.626920128536866,0.0,0.4882560989027184,0.4882560989027184,0.0,0.6587556702801264,0.6587556702801264,0.0,0.0,0.0,0.5646664136179347,0.5645354457338865,0.4705641302238042,0.6408358495597506,0.0,0.0,0.0,0.5646664136179347,0.0,0.0,0.5645354457338865,0.6818041456951544,0.4705641302238042,0.626920128536866,0.6818041456951544,0.699064457068503,0.699064457068503,0.0,0.6304163409699598,0.6408358495597506,0.5748255417318787,0.5748255417318787,0.6879437029279305,0.6879437029279305,0.0,0.0,0.6304163409699598,0.0,0.0,0.7418092465217363,0.7418092465217363,0.563618419360047,0.0,0.563618419360047,0.6139093611385075,0.6139093611385075,0.0,0.0,0.0,0.7858101591803022,0.7229036273135491,0.7229036273135491,0.0,0.0,0.7662011203490001,0.7662011203490001,0.5952305973472027,0.0,0.0,0.6135612875785952,0.0,0.0,0.5466225937122102,0.5466225937122102,0.7538651231698692,0.7538651231698692,0.5952305973472027,0.4202944234920301,0.4202944234920301,0.5637134601709035,0.0,0.0,0.7858101591803022,0.0,0.0,0.5859986357037249,0.5859986357037249,0.5637134601709035
1244.0,0.0,0.0,0.0,0.0,0.5627009577439928,0.0,0.0,0.0,0.5627009577439928,0.0,0.6934641359268188,0.6934641359268188,0.0,0.626920128536866,0.0,0.4882560989027184,0.4882560989027184,0.0,0.6587556702801264,0.6587556702801264,0.0,0.0,0.0,0.5646664136179347,0.5645354457338865,0.4705641302238042,0.6408358495597506,0.0,0.0,0.0,0.5646664136179347,0.0,0.0,0.5645354457338865,0.6818041456951544,0.4705641302238042,0.626920128536866,0.6818041456951544,0.699064457068503,0.699064457068503,0.0,0.6304163409699598,0.6408358495597506,0.5748255417318787,0.5748255417318787,0.6879437029279305,0.6879437029279305,0.0,0.0,0.6304163409699598,0.0,0.0,0.7418092465217363,0.7418092465217363,0.563618419360047,0.0,0.563618419360047,0.6139093611385075,0.6139093611385075,0.0,0.0,0.0,0.7858101591803022,0.7229036273135491,0.7229036273135491,0.0,0.0,0.7662011203490001,0.7662011203490001,0.5952305973472027,0.0,0.0,0.6135612875785952,0.0,0.0,0.5466225937122102,0.5466225937122102,0.7538651231698692,0.7538651231698692,0.5952305973472027,0.4202944234920301,0.4202944234920301,0.532232508841239,0.0,0.0,0.7858101591803022,0.0,0.0,0.5859986357037249,0.5859986357037249,0.532232508841239
1244.0,0.0,0.0,0.0,0.0,0.5627009577439928,0.0,0.0,0.0,0.5627009577439928,0.0,0.6934641359268188,0.6934641359268188,0.0,0.626920128536866,0.0,0.4882560989027184,0.4882560989027184,0.0,0.6587556702801264,0.6587556702801264,0.0,0.0,0.0,0.5646664136179347,0.5645354457338865,0.4705641302238042,0.6408358495597506,0.0,0.0,0.0,0.5646664136179347,0.0,0.0,0.5645354457338865,0.6818041456951544,0.4705641302238042,0.626920128536866,0.6818041456951544,0.699064457068503,0.699064457068503,0.0,0.6304163409699598,0.6408358495597506,0.5748255417318787,0.5748255417318787,0.6879437029279305,0.6879437029279305,0.0,0.0,0.6304163409699598,0.0,0.0,0.7418092465217363,0.7418092465217363,0.563618419360047,0.0,0.563618419360047,0.6139093611385075,0.6139093611385075,0.0,0.0,0.0,0.7858101591803022,0.7229036273135491,0.7229036273135491,0.0,0.0,0.7662011203490001,0.7662011203490001,0.5952305973472027,0.0,0.0,0.6135612875785952,0.0,0.0,0.5466225937122102,0.5466225937122102,0.7538651231698692,0.7538651231698692,0.5952305973472027,0.4202944234920301,0.4202944234920301,0.5243876652932076,0.0,0.0,0.7858101591803022,0.0,0.0,0.5859986357037249,0.5859986357037249,0.5243876652932076
1263.0,0.0,0.0,0.0,0.0,0.5627009577439928,0.0,0.0,0.0,0.5627009577439928,0.0,0.6934641359268188,0.6934641359268188,0.0,0.626920128536866,0.0,0.4882560989027184,0.4882560989027184,0.0,0.6587556702801264,0.6587556702801264,0.0,0.0,0.0,0.5646664136179347,0.5645354457338865,0.4705641302238042,0.6408358495597506,0.0,0.0,0.0,0.5646664136179347,0.0,0.0,0.5645354457338865,0.6818041456951544,0.4705641302238042,0.626920128536866,0.6818041456951544,0.699064457068503,0.699064457068503,0.0,0.6304163409699598,0.6408358495597506,0.5748255417318787,0.5748255417318787,0.6879437029279305,0.6879437029279305,0.0,0.0,0.6304163409699598,0.0,0.0,0.7418092465217363,0.7418092465217363,0.563618419360047,0.0,0.563618419360047,0.6139093611385075,0.6139093611385075,0.0,0.0,0.0,0.7858101591803022,0.7229036273135491,0.7229036273135491,0.0,0.0,0.7662011203490001,0.7662011203490001,0.5952305973472027,0.0,0.0,0.6135612875785952,0.0,0.0,0.5466225937122102,0.5466225937122102,0.7538651231698692,0.7538651231698692,0.5952305973472027,0.4202944234920301,0.4202944234920301,0.5243876652932076,0.4108752347651022,0.4108752347651022,0.7858101591803022,0.0,0.0,0.5859986357037249,0.5859986357037249,0.5243876652932076
1339.0,0.5921428569997929,0.0,0.0,0.0,0.5627009577439928,0.0,0.0,0.0,0.5627009577439928,0.0,0.6934641359268188,0.6934641359268188,0.0,0.626920128536866,0.0,0.4882560989027184,0.4882560989027184,0.0,0.6587556702801264,0.6587556702801264,0.0,0.0,0.0,0.5646664136179347,0.5645354457338865,0.4705641302238042,0.6408358495597506,0.0,0.0,0.0,0.5646664136179347,0.0,0.0,0.5645354457338865,0.6818041456951544,0.4705641302238042,0.626920128536866,0.6818041456951544,0.699064457068503,0.699064457068503,0.0,0.6304163409699598,0.6408358495597506,0.5748255417318787,0.5748255417318787,0.6879437029279305,0.6879437029279305,0.0,0.0,0.6304163409699598,0.0,0.0,0.7418092465217363,0.7418092465217363,0.563618419360047,0.0,0.563618419360047,0.6139093611385075,0.6139093611385075,0.0,0.0,0.0,0.7858101591803022,0.7229036273135491,0.7229036273135491,0.0,0.0,0.7662011203490001,0.7662011203490001,0.5952305973472027,0.0,0.0,0.6135612875785952,0.0,0.0,0.5466225937122102,0.5466225937122102,0.7538651231698692,0.7538651231698692,0.5952305973472027,0.4202944234920301,0.4202944234920301,0.5243876652932076,0.4108752347651022,0.4108752347651022,0.7858101591803022,0.0,0.0,0.5859986357037249,0.5859986357037249,0.5243876652932076
1467.0,0.7308758407428951,0.0,0.0,0.0,0.5627009577439928,0.0,0.0,0.0,0.5627009577439928,0.0,0.6934641359268188,0.6934641359268188,0.0,0.626920128536866,0.0,0.4882560989027184,0.4882560989027184,0.0,0.6587556702801264,0.6587556702801264,0.0,0.0,0.0,0.5646664136179347,0.5645354457338865,0.4705641302238042,0.6408358495597506,0.0,0.0,0.0,0.5646664136179347,0.0,0.0,0.5645354457338865,0.6818041456951544,0.4705641302238042,0.626920128536866,0.6818041456951544,0.699064457068503,0.699064457068503,0.0,0.6304163409699598,0.6408358495597506,0.5748255417318787,0.5748255417318787,0.6879437029279305,0.6879437029279305,0.0,0.0,0.6304163409699598,0.0,0.0,0.7418092465217363,0.7418092465217363,0.563618419360047,0.0,0.563618419360047,0.6139093611385075,0.6139093611385075,0.0,0.0,0.0,0.7858101591803022,0.7229036273135491,0.7229036273135491,0.0,0.0,0.7662011203490001,0.7662011203490001,0.5952305973472027,0.0,0.0,0.6135612875785952,0.0,0.0,0.5466225937122102,0.5466225937122102,0.7538651231698692,0.7538651231698692,0.5952305973472027,0.4202944234920301,0.4202944234920301,0.5243876652932076,0.4108752347651022,0.4108752347651022,0.7858101591803022,0.0,0.0,0.5859986357037249,0.5859986357037249,0.5243876652932076
1518.0,0.7308758407428951,0.0,0.0,0.0,0.5627009577439928,0.0,0.0,0.0,0.5627009577439928,0.0,0.6934641359268188,0.6934641359268188,0.0,0.626920128536866,0.0,0.4882560989027184,0.4882560989027184,0.0,0.6587556702801264,0.6587556702801264,0.0,0.0,0.0,0.5646664136179347,0.5645354457338865,0.4705641302238042,0.6408358495597506,0.0,0.0,0.0,0.5646664136179347,0.0,0.0,0.5645354457338865,0.6818041456951544,0.4705641302238042,0.626920128536866,0.6818041456951544,0.699064457068503,0.699064457068503,0.0,0.6304163409699598,0.6408358495597506,0.5748255417318787,0.5748255417318787,0.6879437029279305,0.6879437029279305,0.0,0.0,0.6304163409699598,0.0,0.0,0.7418092465217363,0.7418092465217363,0.563618419360047,0.0,0.563618419360047,0.6139093611385075,0.6139093611385075,0.0,0.0,0.0,0.7858101591803022,0.7229036273135491,0.7229036273135491,0.0,0.0,0.7662011203490001,0.7662011203490001,0.5952305973472027,0.0,0.0,0.6135612875785952,0.0,0.0,0.5466225937122102,0.5466225937122102,0.7538651231698692,0.7538651231698692,0.5952305973472027,0.4202944234920301,0.4202944234920301,0.5243876652932076,0.5045050714467457,0.5045050714467457,0.7858101591803022,0.0,0.0,0.5859986357037249,0.5859986357037249,0.5243876652932076
1539.0,0.7308758407428951,0.0,0.0,0.0,0.5627009577439928,0.0,0.0,0.0,0.5627009577439928,0.0,0.6934641359268188,0.6934641359268188,0.0,0.626920128536866,0.0,0.4882560989027184,0.4882560989027184,0.0,0.6587556702801264,0.6587556702801264,0.0,0.0,0.0,0.5646664136179347,0.5645354457338865,0.4705641302238042,0.6408358495597506,0.0,0.0,0.0,0.5646664136179347,0.0,0.0,0.5645354457338865,0.6818041456951544,0.4705641302238042,0.626920128536866,0.6818041456951544,0.699064457068503,0.699064457068503,0.0,0.6304163409699598,0.6408358495597506,0.5748255417318787,0.5748255417318787,0.6879437029279305,0.6879437029279305,0.0,0.0,0.6304163409699598,0.0,0.0,0.7418092465217363,0.7418092465217363,0.563618419360047,0.0,0.563618419360047,0.6139093611385075,0.6139093611385075,0.0,0.0,0.0,0.7858101591803022,0.7229036273135491,0.7229036273135491,0.0,0.0,0.7662011203490001,0.7662011203490001,0.5952305973472027,0.0,0.0,0.6135612875785952,0.0,0.0,0.5466225937122102,0.5466225937122102,0.7538651231698692,0.7538651231698692,0.5952305973472027,0.4202944234920301,0.4202944234920301,0.5339179460170294,0.5045050714467457,0.5045050714467457,0.7858101591803022,0.0,0.0,0.5859986357037249,0.5859986357037249,0.5339179460170294
1560.0,0.7308758407428951,0.0,0.0,0.0,0.5627009577439928,0.0,0.0,0.0,0.5627009577439928,0.0,0.6934641359268188,0.6934641359268188,0.0,0.626920128536866,0.0,0.4882560989027184,0.4882560989027184,0.0,0.6587556702801264,0.6587556702801264,0.0,0.0,0.0,0.5646664136179347,0.5645354457338865,0.4705641302238042,0.6408358495597506,0.0,0.0,0.0,0.5646664136179347,0.0,0.0,0.5645354457338865,0.6818041456951544,0.4705641302238042,0.626920128536866,0.6818041456951544,0.699064457068503,0.699064457068503,0.0,0.6304163409699598,0.6408358495597506,0.5748255417318787,0.5748255417318787,0.6879437029279305,0.6879437029279305,0.0,0.0,0.6304163409699598,0.0,0.0,0.7418092465217363,0.7418092465217363,0.563618419360047,0.0,0.563618419360047,0.6139093611385075,0.6139093611385075,0.0,0.0,0.0,0.7858101591803022,0.7229036273135491,0.7229036273135491,0.0,0.0,0.7662011203490001,0.7662011203490001,0.5952305973472027,0.0,0.0,0.6135612875785952,0.0,0.0,0.5466225937122102,0.5466225937122102,0.7538651231698692,0.7538651231698692,0.5952305973472027,0.4202944234920301,0.4202944234920301,0.5339179460170294,0.5045050714467457,0.5045050714467457,0.7858101591803022,0.40273040405284616,0.40273040405284616,0.5859986357037249,0.5859986357037249,0.5339179460170294
1609.0,0.5456399356470478,0.0,0.0,0.0,0.5627009577439928,0.0,0.0,0.0,0.5627009577439928,0.0,0.6934641359268188,0.6934641359268188,0.0,0.626920128536866,0.0,0.4882560989027184,0.4882560989027184,0.0,0.6587556702801264,0.6587556702801264,0.0,0.0,0.0,0.5646664136179347,0.5645354457338865,0.4705641302238042,0.6408358495597506,0.0,0.0,0.0,0.5646664136179347,0.0,0.0,0.5645354457338865,0.6818041456951544,0.4705641302238042,0.626920128536866,0.6818041456951544,0.699064457068503,0.699064457068503,0.0,0.6304163409699598,0.6408358495597506,0.5748255417318787,0.5748255417318787,0.6879437029279305,0.6879437029279305,0.0,0.0,0.6304163409699598,0.0,0.0,0.7418092465217363,0.7418092465217363,0.563618419360047,0.0,0.563618419360047,0.6139093611385075,0.6139093611385075,0.0,0.0,0.0,0.7858101591803022,0.7229036273135491,0.7229036273135491,0.0,0.0,0.7662011203490001,0.7662011203490001,0.5952305973472027,0.0,0.0,0.6135612875785952,0.0,0.0,0.5466225937122102,0.5466225937122102,0.7538651231698692,0.7538651231698692,0.5952305973472027,0.4202944234920301,0.4202944234920301,0.5339179460170294,0.5045050714467457,0.5045050714467457,0.7858101591803022,0.40273040405284616,0.40273040405284616,0.5859986357037249,0.5859986357037249,0.5339179460170294
1628.0,0.5456399356470478,0.0,0.0,0.0,0.5627009577439928,0.0,0.0,0.0,0.5627009577439928,0.0,0.6934641359268188,0.6934641359268188,0.0,0.626920128536866,0.0,0.4882560989027184,0.4882560989027184,0.0,0.6587556702801264,0.6587556702801264,0.0,0.0,0.0,0.5646664136179347,0.5645354457338865,0.4705641302238042,0.6408358495597506,0.0,0.0,0.0,0.5646664136179347,0.0,0.0,0.5645354457338865,0.6818041456951544,0.4705641302238042,0.626920128536866,0.6818041456951544,0.699064457068503,0.699064457068503,0.0,0.6304163409699598,0.6408358495597506,0.5748255417318787,0.5748255417318787,0.6879437029279305,0.6879437029279305,0.0,0.0,0.6304163409699598,0.0,0.0,0.7418092465217363,0.7418092465217363,0.563618419360047,0.0,0.563618419360047,0.6139093611385075,0.6139093611385075,0.0,0.0,0.0,0.7858101591803022,0.7229036273135491,0.7229036273135491,0.0,0.0,0.7662011203490001,0.7662011203490001,0.5952305973472027,0.0,0.0,0.6135612875785952,0.0,0.0,0.5466225937122102,0.5466225937122102,0.7538651231698692,0.7538651231698692,0.5952305973472027,0.4202944234920301,0.4202944234920301,0.5339179460170294,0.5045050714467457,0.5045050714467457,0.7858101591803022,0.40273040405284616,0.40273040405284616,0.739735860381916,0.739735860381916,0.5339179460170294
1905.0,0.48550939385886593,0.0,0.0,0.0,0.5627009577439928,0.0,0.0,0.0,0.5627009577439928,0.0,0.6934641359268188,0.6934641359268188,0.0,0.626920128536866,0.0,0.4882560989027184,0.4882560989027184,0.0,0.6587556702801264,0.6587556702801264,0.0,0.0,0.0,0.5646664136179347,0.5645354457338865,0.4705641302238042,0.6408358495597506,0.0,0.0,0.0,0.5646664136179347,0.0,0.0,0.5645354457338865,0.6818041456951544,0.4705641302238042,0.626920128536866,0.6818041456951544,0.699064457068503,0.699064457068503,0.0,0.6304163409699598,0.6408358495597506,0.5748255417318787,0.5748255417318787,0.6879437029279305,0.6879437029279305,0.0,0.0,0.6304163409699598,0.0,0.0,0.7418092465217363,0.7418092465217363,0.563618419360047,0.0,0.563618419360047,0.6139093611385075,0.6139093611385075,0.0,0.0,0.0,0.7858101591803022,0.7229036273135491,0.7229036273135491,0.0,0.0,0.7662011203490001,0.7662011203490001,0.5952305973472027,0.0,0.0,0.6135612875785952,0.0,0.0,0.5466225937122102,0.5466225937122102,0.7538651231698692,0.7538651231698692,0.5952305973472027,0.4202944234920301,0.4202944234920301,0.5339179460170294,0.5045050714467457,0.5045050714467457,0.7858101591803022,0.40273040405284616,0.40273040405284616,0.739735860381916,0.739735860381916,0.5339179460170294
1966.0,0.49213825319068233,0.0,0.0,0.0,0.5627009577439928,0.0,0.0,0.0,0.5627009577439928,0.0,0.6934641359268188,0.6934641359268188,0.0,0.626920128536866,0.0,0.4882560989027184,0.4882560989027184,0.0,0.6587556702801264,0.6587556702801264,0.0,0.0,0.0,0.5646664136179347,0.5645354457338865,0.4705641302238042,0.6408358495597506,0.0,0.0,0.0,0.5646664136179347,0.0,0.0,0.5645354457338865,0.6818041456951544,0.4705641302238042,0.626920128536866,0.6818041456951544,0.699064457068503,0.699064457068503,0.0,0.6304163409699598,0.6408358495597506,0.5748255417318787,0.5748255417318787,0.6879437029279305,0.6879437029279305,0.0,0.0,0.6304163409699598,0.0,0.0,0.7418092465217363,0.7418092465217363,0.563618419360047,0.0,0.563618419360047,0.6139093611385075,0.6139093611385075,0.0,0.0,0.0,0.7858101591803022,0.7229036273135491,0.7229036273135491,0.0,0.0,0.7662011203490001,0.7662011203490001,0.5952305973472027,0.0,0.0,0.6135612875785952,0.0,0.0,0.5466225937122102,0.5466225937122102,0.7538651231698692,0.7538651231698692,0.5952305973472027,0.4202944234920301,0.4202944234920301,0.5339179460170294,0.5045050714467457,0.5045050714467457,0.7858101591803022,0.40273040405284616,0.40273040405284616,0.739735860381916,0.739735860381916,0.5339179460170294
